Tuition fees up to date,Debtor,Scholarship holder,financial_distress_score,financial_high_risk,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),approval_rate,eval_intensity,zero_approved_flag,zero_eval_flag,Gender,Age at enrollment,age_bin,marital_grouped,Daytime/evening attendance,app_mode_target_enc,course_target_enc,prev_qual_ordinal,app_order_clipped,mother_qual_tier,father_qual_tier,mother_occ_tier,father_occ_tier,ses_composite,gender_x_agebin,financial_x_zero_approved,tuition_overdue_x_zero_approved
1,0,1,0,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,17,13.75,0.6666666666666666,2.8333333333333335,0,0,0,38,4,2,1,0.6412213740458015,0.20967741935483872,2,1,1,2,2,1,1.5,0,0,0
1,0,1,0,0,7,6,7,15.433333333333332,0.8571428571428571,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.833333333333334,1.0,1.0,0,0,0,39,4,3,0,0.55625,0.36597938144329895,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,14,12,21,11.833333333333334,0.8571428571428571,1.5,0,0,0,37,4,1,0,0.55625,0.6355140186915887,2,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,0,7,0.0,0.0,1.0,1,0,0,32,3,1,1,0.2802021129995407,0.4782608695652174,0,2,1,1,1,1,1.0,0,1,0
1,0,0,1,0,1,0,1,0.0,0.0,1.0,1,0,0,18,0,1,1,0.55625,0.20967741935483872,0,1,1,1,2,0,1.0,0,1,0
1,0,0,1,0,6,6,6,11.166666666666666,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.2786885245901639,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,14.666666666666666,1.0,1.0,0,0,0,23,1,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,9,13.714285714285714,1.0,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,0,0.75,0,0,0
1,0,0,1,0,5,5,5,12.8,1.0,1.0,0,0,1,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,4,9,13.25,0.6666666666666666,1.5,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,4,3,1,1,1,1.5,0,0,0
1,0,0,1,0,8,6,10,13.78,0.75,1.25,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,2,1,1,1.25,0,0,0
1,0,0,1,0,8,7,8,15.11,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,2,1,1.25,0,0,0
1,0,0,1,0,6,4,10,11.0,0.6666666666666666,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,2,3,2,2,1,2.0,0,0,0
1,0,1,0,0,8,7,8,15.798571428571426,0.875,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,7,7,7,13.775714285714288,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,7,11,12.16,0.875,1.375,0,0,0,24,2,3,1,0.55625,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,0,0,0.0,0.0,0.0,1,1,0,24,2,3,1,0.55625,0.4782608695652174,0,2,1,1,1,1,1.0,0,1,0
1,0,0,1,0,6,6,6,14.333333333333334,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,2,4,3,1,1,2.25,0,0,0
1,0,0,1,0,8,7,8,14.2,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,1,1,1,1.5,0,0,0
1,0,0,1,0,5,5,6,12.2,1.0,1.2,0,0,0,21,1,1,1,0.2802021129995407,0.3423076923076923,0,1,4,3,2,2,2.75,0,0,0
1,0,0,1,0,6,4,10,13.0,0.6666666666666666,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,3,1,2,0,1.5,0,0,0
1,0,1,0,0,8,7,8,12.485714285714286,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,3,1,2,1.75,0,0,0
1,0,0,1,0,6,6,7,17.0,1.0,1.1666666666666667,0,0,0,22,1,1,1,0.6412213740458015,0.3423076923076923,1,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,5,7,10.8,0.8333333333333334,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,3,1,2,1,1,1.25,0,0,0
1,0,0,1,0,7,6,7,14.716666666666669,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,12.333333333333334,1.0,1.1666666666666667,0,0,0,34,3,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,12,6,22,15.307692307692308,0.5,1.8333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,6,7,12.666666666666666,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,7,10,14.368,1.0,1.4285714285714286,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,1,1,1,1.0,0,0,0
1,0,0,1,0,8,7,8,12.084285714285716,0.875,1.0,0,0,0,25,2,1,1,0.55625,0.17717717717717718,0,1,1,3,1,1,1.5,0,0,0
1,0,1,0,0,6,4,12,11.0,0.6666666666666666,2.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,6,5,8,12.8,0.8333333333333334,1.3333333333333333,0,0,0,28,3,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,7,8,11.857142857142858,0.875,1.0,0,0,0,18,0,3,1,0.55625,0.17717717717717718,0,1,3,1,1,1,1.5,0,0,0
1,0,0,1,0,6,6,8,12.285714285714286,1.0,1.3333333333333333,0,0,0,41,4,2,1,0.55625,0.45714285714285713,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,3,11,12.333333333333334,0.5,1.8333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,2,1,1,1,0,0.75,0,0,0
1,0,1,0,0,6,4,11,11.25,0.6666666666666666,1.8333333333333333,0,0,0,21,1,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,1,0,2,0,6,0,0,0.0,0.0,0.0,1,1,0,41,4,3,1,0.6412213740458015,0.20967741935483872,1,1,3,1,0,0,1.0,0,2,0
1,0,0,1,0,3,2,3,16.0,0.6666666666666666,1.0,0,0,0,32,3,1,1,0.6412213740458015,0.2786885245901639,2,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,10,11.666666666666666,1.0,1.6666666666666667,0,0,0,29,3,1,0,0.55625,0.36597938144329895,1,1,3,1,0,0,1.0,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,21,1,1,1,0.2802021129995407,0.20967741935483872,0,1,1,3,1,2,1.75,0,1,0
1,0,0,1,0,7,4,12,12.0,0.5714285714285714,1.7142857142857142,0,0,0,39,4,2,1,0.55625,0.17717717717717718,1,1,1,1,1,0,0.75,0,0,0
1,0,0,1,0,14,12,26,13.417391304347827,0.8571428571428571,1.8571428571428572,0,0,0,21,1,1,1,0.55625,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,6,15.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,3,0,2,2.0,0,0,0
1,1,0,2,0,6,5,10,13.833333333333334,0.8333333333333334,1.6666666666666667,0,0,0,34,3,1,1,0.55625,0.4941860465116279,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,6,13.333333333333334,1.0,1.2,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,3,0,2,0,0,0.5,0,0,0
1,0,0,1,0,6,3,11,11.666666666666666,0.5,1.8333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,2,2,1,1.5,0,0,0
1,0,0,1,0,6,5,12,15.0,0.8333333333333334,2.0,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,5,4,2,1,2,2.25,0,0,0
1,0,0,1,0,5,1,13,13.0,0.2,2.6,0,0,0,19,0,1,1,0.2802021129995407,0.65,0,5,4,3,1,1,2.25,0,0,0
1,0,1,0,0,7,6,8,13.075,0.8571428571428571,1.1428571428571428,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,4,1,2,1,2.0,0,0,0
1,0,1,0,0,6,6,6,13.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,5,8,11.8,0.8333333333333334,1.3333333333333333,0,0,0,23,1,1,0,0.55625,0.6355140186915887,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,33,3,3,1,0.55625,0.5985915492957746,0,1,1,4,0,0,1.25,0,0,0
1,0,0,1,0,6,6,9,12.166666666666666,1.0,1.5,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,21,1,1,1,0.55625,0.4606741573033708,0,3,1,1,1,1,1.0,0,1,0
1,0,0,1,0,7,7,7,13.557142857142855,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,6,6,14.333333333333334,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.2786885245901639,0,2,1,1,2,1,1.25,0,0,0
1,0,0,1,0,6,4,10,10.5,0.6666666666666666,1.6666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,2,3,1,0,1,1.25,0,0,0
1,0,0,1,0,4,0,8,0.0,0.0,2.0,1,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,0,1,0.75,0,1,0
1,0,1,0,0,7,7,9,14.093333333333332,1.0,1.2857142857142858,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,2,1.25,0,0,0
1,0,0,1,0,8,7,12,12.071428571428571,0.875,1.5,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,6,12.666666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,3,1,3,1,1,1.5,0,0,0
1,0,1,0,0,7,7,9,13.2,1.0,1.2857142857142858,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,7,8,14.15,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,4,2,2,1,2.25,0,0,0
0,1,0,3,1,6,0,0,0.0,0.0,0.0,1,1,0,28,3,1,1,0.55625,0.5985915492957746,0,1,1,1,1,1,1.0,0,3,1
1,0,0,1,0,7,5,13,12.2,0.7142857142857143,1.8571428571428572,0,0,0,36,4,1,1,0.55625,0.4782608695652174,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,6,14.8,1.0,1.2,0,0,0,20,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,0,0.75,0,0,0
1,0,0,1,0,6,5,8,11.0,0.8333333333333334,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,0,1,0.75,0,0,0
1,0,0,1,0,6,5,8,11.833333333333334,0.8333333333333334,1.3333333333333333,0,0,0,28,3,2,0,0.55625,0.36597938144329895,0,1,1,1,2,1,1.25,0,0,0
1,0,0,1,0,5,4,7,11.75,0.8,1.4,0,0,0,20,0,1,1,0.2802021129995407,0.4337899543378995,0,1,1,3,1,0,1.25,0,0,0
1,0,0,1,0,14,12,22,12.333333333333334,0.8571428571428571,1.5714285714285714,0,0,0,28,3,1,1,0.55625,0.45714285714285713,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,10,3,16,11.666666666666666,0.3,1.6,0,0,0,24,2,1,0,0.55625,0.6355140186915887,1,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,7,11.285714285714286,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,2,3,4,2,2,2.75,0,0,0
0,1,0,3,1,5,2,12,11.5,0.4,2.4,0,0,0,22,1,1,1,0.2802021129995407,0.4944649446494465,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,10,11.666666666666666,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,7,8,13.514285714285714,0.875,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,13.0,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,5,3,3,2,1,2.25,0,0,0
1,0,1,0,0,8,7,8,12.744285714285716,0.875,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,4,10,11.75,0.8,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,2,2,1.5,0,0,0
1,1,0,2,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,19,0,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,6,5,9,13.4,0.8333333333333334,1.5,0,0,0,20,0,1,1,0.2802021129995407,0.2786885245901639,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,5,9,11.8,0.8333333333333334,1.5,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,0,1,1.25,0,0,0
1,0,0,1,0,7,6,7,13.533333333333331,0.8571428571428571,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,3,3,1,2,1,1.75,0,0,0
1,0,1,0,0,6,6,7,14.166666666666666,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,7,7,7,14.652857142857142,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
0,0,0,2,0,0,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,3,1,2,1,1.75,0,2,1
1,0,0,1,0,5,5,5,13.6,1.0,1.0,0,0,1,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,9,12.833333333333334,1.0,1.5,0,0,0,22,1,1,1,0.2802021129995407,0.45714285714285713,0,1,1,3,2,1,1.75,0,0,0
1,0,1,0,0,6,6,6,14.666666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,2,1.25,0,0,0
1,0,0,1,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,2,3,3,2,1,2.25,0,0,0
0,0,1,1,0,6,5,10,13.4,0.8333333333333334,1.6666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,7,9,13.3125,1.0,1.2857142857142858,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,1,1,2,1.25,0,0,0
0,1,0,3,1,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,2,1.25,0,3,1
0,1,0,3,1,4,0,4,0.0,0.0,1.0,1,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,5,3,1,2,2,2.0,0,3,1
1,0,1,0,0,6,6,7,12.333333333333334,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,2,3,4,1,2,2.5,0,0,0
1,0,0,1,0,6,5,8,13.0,0.8333333333333334,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,2,6,12.5,0.4,1.2,0,0,0,22,1,1,1,0.2802021129995407,0.4337899543378995,0,1,3,1,0,2,1.5,0,0,0
1,0,0,1,0,6,6,10,17.0,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,13.5,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,3,1,1,1.5,0,0,0
1,0,0,1,0,6,6,7,12.714285714285714,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.45714285714285713,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,6,9,13.0,0.8571428571428571,1.2857142857142858,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,6,7,12.571428571428571,1.0,1.1666666666666667,0,0,0,21,1,1,1,0.55625,0.20967741935483872,1,1,1,2,1,0,1.0,0,0,0
1,0,1,0,0,6,4,10,11.5,0.6666666666666666,1.6666666666666667,0,0,0,19,0,1,0,0.2802021129995407,0.36597938144329895,0,2,1,3,1,1,1.5,0,0,0
1,0,1,0,0,6,6,6,13.5,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,5,1,3,1,2,1.75,0,0,0
0,0,1,1,0,5,1,14,12.0,0.2,2.8,0,0,0,28,3,2,1,0.55625,0.3423076923076923,0,1,1,2,0,1,1.0,0,0,0
1,0,0,1,0,7,7,8,14.95,1.0,1.1428571428571428,0,0,0,28,3,2,1,0.55625,0.17717717717717718,0,1,4,4,1,1,2.5,0,0,0
0,1,0,3,1,6,3,13,10.666666666666666,0.5,2.1666666666666665,0,0,0,19,0,1,1,0.55625,0.4337899543378995,0,1,3,1,2,2,2.0,0,0,0
1,0,0,1,0,8,7,8,14.992857142857142,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,12.333333333333334,1.0,1.0,0,0,1,20,0,1,1,0.55625,0.3400673400673401,0,1,1,2,1,1,1.25,0,0,0
0,1,0,3,1,5,3,7,11.333333333333334,0.6,1.4,0,0,1,20,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,2,2,0,1.25,0,0,0
1,0,0,1,0,6,6,7,16.142857142857142,1.0,1.1666666666666667,0,0,0,27,2,1,1,0.55625,0.3423076923076923,1,1,4,4,2,1,2.75,0,0,0
1,0,0,1,0,6,6,8,14.833333333333334,1.0,1.3333333333333333,0,0,0,22,1,1,1,0.55625,0.3423076923076923,0,1,3,3,1,2,2.25,0,0,0
0,1,0,3,1,8,7,8,13.327142857142857,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
0,0,0,2,0,6,4,13,11.0,0.6666666666666666,2.1666666666666665,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,12,12,13,12.333333333333334,1.0,1.0833333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,4,1,1,2.5,0,0,0
0,1,0,3,1,7,0,9,0.0,0.0,1.2857142857142858,1,0,0,20,0,1,1,0.55625,0.5985915492957746,0,4,1,1,1,2,1.25,0,3,1
0,0,0,2,0,15,12,15,11.916666666666666,0.8,1.0,0,0,0,39,4,2,0,0.55625,0.6355140186915887,0,1,1,2,2,2,1.75,0,0,0
1,1,0,2,0,6,6,9,11.833333333333334,1.0,1.5,0,0,0,37,4,2,0,0.55625,0.36597938144329895,1,2,1,1,2,1,1.25,0,0,0
0,1,0,3,1,7,3,11,12.333333333333334,0.42857142857142855,1.5714285714285714,0,0,0,30,3,2,1,0.55625,0.17717717717717718,2,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,10,10,11,14.3,1.0,1.1,0,0,0,41,4,2,0,0.55625,0.6355140186915887,2,1,1,1,1,1,1.0,0,0,0
0,0,0,2,0,8,5,11,11.832,0.625,1.375,0,0,0,40,4,3,1,0.55625,0.17717717717717718,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,2,13,10.0,0.4,2.6,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,0,4,2,2,2.0,0,0,0
1,0,0,1,0,5,5,5,12.0,1.0,1.0,0,0,0,28,3,2,0,0.2802021129995407,0.6355140186915887,0,1,1,2,1,1,1.25,0,0,0
0,1,0,3,1,7,5,11,12.2,0.7142857142857143,1.5714285714285714,0,0,0,19,0,1,1,0.55625,0.5985915492957746,0,2,1,1,1,2,1.25,0,0,0
1,0,0,1,0,5,3,7,11.333333333333334,0.6,1.4,0,0,0,23,1,1,1,0.2802021129995407,0.4337899543378995,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,16,13,24,13.846153846153848,0.8125,1.5,0,0,0,18,0,1,0,0.6412213740458015,0.36597938144329895,2,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,8,7,8,12.412857142857144,0.875,1.0,0,0,0,24,2,1,1,0.55625,0.17717717717717718,0,1,3,2,2,1,2.0,0,0,0
1,0,0,1,0,8,7,11,12.545714285714286,0.875,1.375,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,3,12,13.0,0.5,2.0,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,2,1,0,1.0,0,0,0
0,1,0,3,1,6,0,6,0.0,0.0,1.0,1,0,0,48,4,1,1,0.55625,0.4941860465116279,0,1,1,1,1,1,1.0,0,3,1
0,0,0,2,0,12,9,12,12.22222222222222,0.75,1.0,0,0,0,38,4,2,0,0.55625,0.6355140186915887,2,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,10,13.285714285714286,1.0,2.0,0,0,0,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,5,3,7,11.666666666666666,0.6,1.4,0,0,1,30,3,2,0,0.55625,0.6355140186915887,1,1,1,3,1,2,1.75,3,0,0
1,0,1,0,0,6,6,9,13.555555555555555,1.0,1.5,0,0,1,24,2,1,1,0.55625,0.4941860465116279,1,1,1,2,1,1,1.25,2,0,0
1,0,0,1,0,6,6,6,13.166666666666666,1.0,1.0,0,0,1,19,0,1,1,0.2802021129995407,0.3400673400673401,0,5,3,2,1,1,1.75,0,0,0
1,0,1,0,0,6,6,6,11.666666666666666,1.0,1.0,0,0,1,21,1,1,1,0.2802021129995407,0.45714285714285713,0,1,3,3,1,1,2.0,1,0,0
1,0,0,1,0,5,4,11,11.0,0.8,2.2,0,0,1,19,0,1,0,0.2802021129995407,0.6355140186915887,0,2,4,3,2,2,2.75,0,0,0
1,0,1,0,0,6,6,6,13.666666666666666,1.0,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,6,14.6,1.0,1.2,0,0,1,19,0,1,1,0.2802021129995407,0.8653846153846154,0,4,3,4,1,2,2.5,0,0,0
1,0,1,0,0,8,7,8,12.514285714285714,0.875,1.0,0,0,1,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,2,1,1,1.75,0,0,0
0,0,0,2,0,5,1,5,13.0,0.2,1.0,0,0,1,29,3,3,1,0.55625,0.4944649446494465,0,1,3,2,2,1,2.0,3,0,0
1,0,0,1,0,5,1,10,10.0,0.2,2.0,0,0,1,21,1,1,1,0.2802021129995407,0.8653846153846154,0,1,1,1,0,1,0.75,1,0,0
1,1,1,1,0,6,6,6,14.333333333333334,1.0,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,3,3,2,1,2.25,0,0,0
1,0,1,0,0,6,0,6,0.0,0.0,1.0,1,0,1,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,3,1,1,1.5,0,0,0
1,0,0,1,0,5,1,7,11.0,0.2,1.4,0,0,1,27,2,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,2,0,0
1,0,0,1,0,5,4,7,10.75,0.8,1.4,0,0,1,20,0,1,1,0.55625,0.4944649446494465,0,2,1,1,1,1,1.0,0,0,0
0,1,0,3,1,5,1,7,11.0,0.2,1.4,0,0,1,28,3,1,1,0.55625,0.4944649446494465,1,1,1,2,1,1,1.25,3,0,0
1,0,0,1,0,5,5,8,12.8,1.0,1.6,0,0,1,20,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,5,3,15,12.333333333333334,0.6,3.0,0,0,1,21,1,1,1,0.55625,0.3423076923076923,1,1,3,3,2,2,2.5,1,0,0
0,1,0,3,1,6,2,12,11.333333333333334,0.3333333333333333,2.0,0,0,1,23,1,1,1,0.55625,0.4941860465116279,1,1,3,4,1,1,2.25,1,0,0
1,0,0,1,0,6,5,10,11.6,0.8333333333333334,1.6666666666666667,0,0,1,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,3,1,2,1.75,0,0,0
1,0,1,0,0,14,12,15,10.923076923076923,0.8571428571428571,1.0714285714285714,0,0,1,20,0,1,1,0.2802021129995407,0.4606741573033708,0,1,3,1,2,2,2.0,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,1,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,3,1,2,1,1.75,0,1,0
1,0,0,1,0,7,7,7,13.62857142857143,1.0,1.0,0,0,1,32,3,2,1,0.55625,0.17717717717717718,2,1,3,3,2,2,2.5,3,0,0
1,0,0,1,0,6,3,16,10.333333333333334,0.5,2.6666666666666665,0,0,1,20,0,1,1,0.2802021129995407,0.45714285714285713,0,5,1,2,1,1,1.25,0,0,0
1,0,0,1,0,18,18,25,13.736842105263158,1.0,1.3888888888888888,0,0,1,32,3,1,1,0.55625,0.4941860465116279,0,1,1,1,1,1,1.0,3,0,0
1,0,1,0,0,7,4,7,11.5,0.5714285714285714,1.0,0,0,1,21,1,1,1,0.55625,0.2786885245901639,1,1,3,1,1,1,1.5,1,0,0
1,0,1,0,0,6,5,8,14.0,0.8333333333333334,1.3333333333333333,0,0,1,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,2,1.25,0,0,0
